id,url,source_id,country,title,page_url,doc_types,mw_values,mw_bucket,relevance,local_path,size_bytes,fetched_at
222,https://wykaz.ekoportal.pl/dokument/465133023,pl_ekoportal,PL,"decyzja o środowiskowych uwarunkowaniach stwierdzająca brak potrzeby przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia: ""Budowa instalacji pomocniczych dla blok [Urząd Miejski w Gdańsku]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
224,https://wykaz.ekoportal.pl/dokument/465240393,pl_ekoportal,PL,"Wniosek o wydanie zezwolenia na niszczenie, usuwanie lub uszkadzanie mrowisk, umyślne przemieszczanie z miejsc regularnego przebywania na inne miejsca (mrówka rudnica) - działka nr [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
225,https://wykaz.ekoportal.pl/dokument/465260336,pl_ekoportal,PL,"Decyzja zezwalająca Operatorowi Gazociągów Przesyłowych Gaz-System S.A., ul. Mszczonowska 4, 02-337 Warszawa
na niszczenie, usuwanie lub uszkadzanie gniazd, mrowisk, nor, legowisk [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
226,https://wykaz.ekoportal.pl/dokument/465315507,pl_ekoportal,PL,"Wniosek o wydanie zezwolenia na niszczenie, usuwanie, uszkadzanie mrowisk, umyślne przemieszczanie z miejsc regularnego przebywania (mrówka rudnica) - budowa gazociągu - odgałęzien [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
227,https://wykaz.ekoportal.pl/dokument/465315508,pl_ekoportal,PL,"Decyzja umarzająca postępowanie w sprawie wydania Gaz-System S.A., ul. Mszczonowska 4, 02-337 Warszawa zezwolenia na niszczenie, usuwanie lub uszkadzanie mrowisk oraz umyślne przem [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
228,https://wykaz.ekoportal.pl/dokument/465413906,pl_ekoportal,PL,"Wniosek o pozwolenie na budowę dla: Budowa budynku silników gazowych nr 1, budynku silników gazowych nr 2, budynku warsztatowo- magazynowego, dwóch kominów budynku silników nr 1 z  [Urząd Miasta Krakowa]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
229,https://wykaz.ekoportal.pl/dokument/465417777,pl_ekoportal,PL,"Decyzja o pozwoleniu na budowę dla: Budowa budynku silników gazowych nr 1, budynku silników gazowych nr 2, budynku warsztatowo- magazynowego, dwóch kominów budynku silników nr 1 z  [Urząd Miasta Krakowa]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
230,https://wykaz.ekoportal.pl/dokument/465429682,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia dla przedsięwzięcia pn. ""Budowa układu wyprowadzania mocy z bloku gazowo-parowego w Rybniku"". [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
231,https://wykaz.ekoportal.pl/dokument/465429683,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla przed. pn.  ""Budowa układu wyprowadzania mocy z bloku gazowo-parowego w Rybniku”. [Regionalna Dyrekcja Ochrony Środowiska w Katowicach]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
232,https://wykaz.ekoportal.pl/dokument/465550221,pl_ekoportal,PL,wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia: Budowa silników gazowych o łącznej mocy w paliwie do 85MW w PGE Energia Ciepła S.A. Oddział Wybrzeże [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,,85,<=100 MW,0,,,2026-09-07 19:49:25
233,https://wykaz.ekoportal.pl/dokument/465623368,pl_ekoportal,PL,Zgłoszenie instalacji energetycznego spalania paliw - moduł kogeneracyjny do spalania biogazu na terenie Biogazowni w m. Zakrzów [Starostwo Powiatowe w Krapkowicach],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
31,https://www.lansstyrelsen.se/download/18.1b1d393819324610c3749493/1732517284205/S%C3%A4kerheten%20i%20Stockholms%20l%C3%A4ns%20fj%C3%A4rrv%C3%A4rmen%C3%A4t.pdf,se_lansstyrelsen,SE,Säkerheten i Stockholms läns fjärrvärmenät.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,safety,,,0,data/SE/se_lansstyrelsen/0001_S_C3_A4kerheten_20i_20Stockholms_20l_C3_A4ns_20fj_C3_A4rrv_C3_A4rmen_C3_A4t.pdf,2516784,2026-09-07 19:47:28
32,https://www.lansstyrelsen.se/download/18.1b1d393819324610c37494bd/1732517304589/Sj%C3%B6fartens%20utsl%C3%A4pp%20till%20luft%20i%20Stockholms%20och%20Uppsala%20l%C3%A4n%20%C3%A5r%202000.pdf,se_lansstyrelsen,SE,Sjöfartens utsläpp till luft i Stockholms och Uppsala län år 2000.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,,,,0,data/SE/se_lansstyrelsen/0002_Sj_C3_B6fartens_20utsl_C3_A4pp_20till_20luft_20i_20Stockholms_20och_20Uppsala_20l_C3_A4n_20_C3_A5r_202000.pdf,546206,2026-09-07 19:47:30
33,https://www.lansstyrelsen.se/download/18.1b1d393819324610c37484fe/1732515608438/Elf%C3%B6rs%C3%B6rjningen%20i%20Stockholms%20l%C3%A4n%20-%20En%20l%C3%A4gesbild%20av%20kapaciteten%20f%C3%B6r%20samh%C3%A4llets%20elektrifiering.pdf,se_lansstyrelsen,SE,Elförsörjningen i Stockholms län - En lägesbild av kapaciteten för samhällets elektrifiering.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,"safety,infrastructure","400,200,800,600,200,200,200,200,800,600,100,900,500,500,850,400,200,0.1",>200 MW,0,data/SE/se_lansstyrelsen/0003_i_20Stockholms_20l_C3_A4n_20-_20En_20l_C3_A4gesbild_20av_20kapaciteten_20f_C3_B6r_20samh_C3_A4llets_20elektrifiering.pdf,6446945,2026-09-07 19:47:41
34,https://www.lansstyrelsen.se/download/18.1b1d393819324610c3748707/1732515855950/Kartl%C3%A4ggning%20och%20analys%20av%20elf%C3%B6rs%C3%B6rjningssituationen%20i%20Stockholms%20l%C3%A4n%20-%20Redovisning%20av%20regeringsuppdraget%20Trygg%20elf%C3%B6rs%C3%B6rjning.pdf,se_lansstyrelsen,SE,Kartläggning och analys av elförsörjningssituationen i Stockholms län - Redovisning av regeringsuppdraget Trygg elförsörjning.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,"description,infrastructure","1,1000,320,1525,320,640,130,923,0,30,620,600,800,61,0.5,698,83,74,450,276,881",>200 MW,0,data/SE/se_lansstyrelsen/0004_ituationen_20i_20Stockholms_20l_C3_A4n_20-_20Redovisning_20av_20regeringsuppdraget_20Trygg_20elf_C3_B6rs_C3_B6rjning.pdf,4094335,2026-09-07 19:47:52
35,https://www.lansstyrelsen.se/download/18.1dfb518d19e6355dd7e5c4/1779790215815/Handlingsplan%20f%C3%B6r%20elektrifiering%20Stockholms%20l%C3%A4n%20-%20R2026-12.pdf,se_lansstyrelsen,SE,Handlingsplan för elektrifiering Stockholms län - R2026-12.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,"safety,permit","670,60.9,670",>200 MW,0,data/SE/se_lansstyrelsen/0005_Handlingsplan_20f_C3_B6r_20elektrifiering_20Stockholms_20l_C3_A4n_20-_20R2026-12.pdf,1040555,2026-09-07 19:47:56
36,https://www.lansstyrelsen.se/download/18.48816e0618c3e1356594445/1701954747903/handlingsplan-for-tillsyn-av-fororenade-omraden-2024-2026.pdf,se_lansstyrelsen,SE,handlingsplan-for-tillsyn-av-fororenade-omraden-2024-2026.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,"description,permit",,,0,data/SE/se_lansstyrelsen/0006_handlingsplan-for-tillsyn-av-fororenade-omraden-2024-2026.pdf,3857306,2026-09-07 19:48:01
37,"https://www.lansstyrelsen.se/download/18.1b1d393819324610c3749441/1732517243259/F%C3%B6rorenade%20omr%C3%A5den%20-%20inventering%20av%20gasverk,%20flygplatser,%20bilfragmentering,%20glasindustri%20och%20ackumulatorindustri%20i%20Stockholms%20l%C3%A4n.pdf",se_lansstyrelsen,SE,"Förorenade områden - inventering av gasverk, flygplatser, bilfragmentering, glasindustri och ackumulatorindustri i Stockholms län.pdf",https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,"description,safety",,,0,data/SE/se_lansstyrelsen/0007_av_20gasverk_20flygplatser_20bilfragmentering_20glasindustri_20och_20ackumulatorindustri_20i_20Stockholms_20l_C3_A4n.pdf,1752478,2026-09-07 19:48:04
38,https://www.lansstyrelsen.se/download/18.1b1d393819324610c3748ed9/1732516686868/Risk-%20och%20s%C3%A5rbarhetsanalys%202011%20-%20%20klarar%20Stockholms%20l%C3%A4n%20krisen%3F.pdf,se_lansstyrelsen,SE,Risk- och sårbarhetsanalys 2011 -  klarar Stockholms län krisen?.pdf,https://www.lansstyrelsen.se/stockholm/sokresultat.html?query=gasturbin,"description,permit",,,0,data/SE/se_lansstyrelsen/0008_Risk-_20och_20s_C3_A5rbarhetsanalys_202011_20-_20_20klarar_20Stockholms_20l_C3_A4n_20krisen_3F.pdf,1408453,2026-09-07 19:48:07
